movie_id,title,question
408,Snow White and the Seven Dwarfs,seven dwarfs rescue
20606,Doghouse,men weekend countryside disaster
20606,Doghouse,midlife men survival horror
20606,Doghouse,country trip catastrophe comedy
20606,Doghouse,male friends wilderness crisis
20606,Doghouse,bizarre rural horror comedy
421471,Flower,rebellious teen family trouble
421471,Flower,high school teacher secret
421471,Flower,single mom new boyfriend
421471,Flower,rehab son living together
421471,Flower,teen exposes teacher scandal
280996,Mr. Holmes,retired detective unsolved case
280996,Mr. Holmes,elderly sleuth missing memory
280996,Mr. Holmes,husband confronts detective wife
280996,Mr. Holmes,village housekeeper detective son
280996,Mr. Holmes,forgotten crime fifty years
20048,Confessions of a Shopaholic,shopping addiction in city
20048,Confessions of a Shopaholic,fashion magazine dream job
20048,Confessions of a Shopaholic,financial advice columnist
20048,Confessions of a Shopaholic,credit card debt shopping
20048,Confessions of a Shopaholic,new york retail romance
325358,Superfast!,undercover cop street racers
325358,Superfast!,illegal street racing gang
325358,Superfast!,tow restaurant with cars
325358,Superfast!,crime boss cash hidden
325358,Superfast!,downtown fast food heist
18892,Jawbreaker,high school fake kidnapping
18892,Jawbreaker,jawbreaker choking death
18892,Jawbreaker,popular girls hide accident
18892,Jawbreaker,teen murder cover up
18892,Jawbreaker,girls with candy secret
413730,Summertime,gay couple adopts strangers
413730,Summertime,italian immigrants in america
413730,Summertime,san francisco household drama
413730,Summertime,couples sharing a city home
413730,Summertime,new life in america romance
26629,RTT,man chases runaway bride
26629,RTT,road trip to florida
26629,RTT,wanted woman on highway
26629,RTT,stop wedding in miami
26629,RTT,escaped lover police chase
1574,Chicago,female prisoners death row
1574,Chicago,1920s chicago murder trial
1574,Chicago,women seeking newspaper fame
1574,Chicago,prison cell musical comedy
1574,Chicago,courtroom crime showgirls
9638,Phantasm,grave robber with weapons
9638,Phantasm,boy fights cemetery menace
9638,Phantasm,friends battle corpse thief
9638,Phantasm,mysterious giant with weapons
9638,Phantasm,horror sci fi grave hunter
11497,All Dogs Go to Heaven,dog heaven revenge plan
11497,All Dogs Go to Heaven,casino dog races money
11497,All Dogs Go to Heaven,talking to animals orphan
11497,All Dogs Go to Heaven,dog returns from heaven
11497,All Dogs Go to Heaven,old partner animal scam
97020,RoboCop,robot police officer surgery
97020,RoboCop,drone law enforcement company
97020,RoboCop,injured cop machine body
97020,RoboCop,futuristic Detroit crime corruption
97020,RoboCop,part man part robot
454458,UglyDolls,weird dolls mountain town
454458,UglyDolls,dolls cross mountain
454458,UglyDolls,toy training town
454458,UglyDolls,animated dolls seek child
454458,UglyDolls,misfit dolls adventure
25237,Come and See,german invasion village forest
25237,Come and See,resistance fighters in forest
25237,Come and See,massacred peasant village aftermath
25237,Come and See,boy survives war devastation
25237,Come and See,byelorussia war orphan story
22798,Whip It,small town roller derby
22798,Whip It,indie rock misfit
22798,Whip It,Texas derby league
22798,Whip It,teen discovers derby
22798,Whip It,misfit joins skaters
674,Harry Potter and the Goblet of Fire,wizard tournament dragon task
674,Harry Potter and the Goblet of Fire,underwater rescue magical school
674,Harry Potter and the Goblet of Fire,enchanted maze competition
674,Harry Potter and the Goblet of Fire,name entered goblet mystery
674,Harry Potter and the Goblet of Fire,dark lord returns battle
48289,The Debt,former spy hunts nazi doctor
48289,The Debt,secret mission in east berlin
48289,The Debt,war criminal resurfaces decades later
48289,The Debt,woman agent returns to europe
48289,The Debt,trauma over captured doctor
9086,Young Guns II,outlaw flees border
9086,Young Guns II,government agents chase
9086,Young Guns II,western escape to mexico
9086,Young Guns II,cowboy hunted by marshal
9086,Young Guns II,desert horseback pursuit
22172,Street Trash,hobo camp melting goo
22172,Street Trash,toxic liquor goo piles
22172,Street Trash,veteran kills hobo camp
22172,Street Trash,brothers stop poisoned liquor
22172,Street Trash,campers turn colorful sludge
13939,Death Wish,architect becomes vigilante
13939,Death Wish,wife murdered by punks
13939,Death Wish,nighttime street mugging
13939,Death Wish,one man crime patrol
13939,Death Wish,urban revenge after murder
15393,Play Misty for Me,radio host obsession
15393,Play Misty for Me,jealous fan thriller
15393,Play Misty for Me,disc jockey affair
15393,Play Misty for Me,love triangle danger
15393,Play Misty for Me,fan stalks dj
334538,Into the Forest,forest survival sisters apocalypse
334538,Into the Forest,remote cabin disease starvation
334538,Into the Forest,intruders in ancient forest
334538,Into the Forest,future collapse in woods
334538,Into the Forest,rumors of world ending
583406,Judas and the Black Messiah,FBI infiltrates activists
583406,Judas and the Black Messiah,undercover informant betrayal
583406,Judas and the Black Messiah,radical group government spy
583406,Judas and the Black Messiah,community leader romance betrayal
583406,Judas and the Black Messiah,civil rights movement informant
3512,Under Siege 2: Dark Territory,hijacked passenger train
3512,Under Siege 2: Dark Territory,weapons satellite command center
3512,Under Siege 2: Dark Territory,former navy seal rescue
3512,Under Siege 2: Dark Territory,electronics expert train takeover
3512,Under Siege 2: Dark Territory,washington dc bombing plot
11653,The Myth,terracotta army tomb search
11653,The Myth,visions reveal ancient tomb
11653,The Myth,scientists seek imperial mausoleum
11653,The Myth,past lives ancient emperor
11653,The Myth,battle inside burial chamber
11362,The Count of Monte Cristo,wrongful prison escape
11362,The Count of Monte Cristo,betrayed sailor revenge
11362,The Count of Monte Cristo,nobleman revenge plot
11362,The Count of Monte Cristo,escape with inmate help
11362,The Count of Monte Cristo,engaging french nobility
491418,Instant Family,foster care adoption comedy
491418,Instant Family,couple adopts three siblings
491418,Instant Family,rebellious teen and siblings
491418,Instant Family,new parents sudden kids
491418,Instant Family,family court child adoption
285,Pirates of the Caribbean: At World's End,pirate captain returns alive
285,Pirates of the Caribbean: At World's End,journey to world's edge
285,Pirates of the Caribbean: At World's End,sea battle cursed crew
285,Pirates of the Caribbean: At World's End,resurrected pirate adventure
285,Pirates of the Caribbean: At World's End,sailing to end of earth
9912,The World's Fastest Indian,motorcycle land speed record
9912,The World's Fastest Indian,old bike restoration race
9912,The World's Fastest Indian,salt flats speed trial
9912,The World's Fastest Indian,mechanic builds race bike
9912,The World's Fastest Indian,world record motorcycle run
4689,Sympathy for Mr. Vengeance,deaf man kidnapping plan
4689,Sympathy for Mr. Vengeance,kidnapped daughter ransom money
4689,Sympathy for Mr. Vengeance,kidney transplant cash scheme
4689,Sympathy for Mr. Vengeance,revenge after failed abduction
4689,Sympathy for Mr. Vengeance,cycle of violence revenge
183836,The Brats,engaged man marriage doubts
183836,The Brats,father in law ruins engagement
183836,The Brats,midlife crisis reckless adventures
183836,The Brats,two men abandon responsibilities
183836,The Brats,freedom after long marriage
4474,My Super Ex-Girlfriend,superhero girlfriend revenge
4474,My Super Ex-Girlfriend,architect dumped by girlfriend
4474,My Super Ex-Girlfriend,woman uses superpowers
4474,My Super Ex-Girlfriend,comic book romance revenge
4474,My Super Ex-Girlfriend,new york architect chaos
8488,Hitch,dating coach helps client
8488,Hitch,reporter investigates socialite
8488,Hitch,awkward man wins woman
8488,Hitch,romance ruined by reporter
8488,Hitch,playboy advice for dating
397422,Rough Night,bachelorette weekend miami
397422,Rough Night,five friends accidental death
397422,Rough Night,hide dead stripper body
397422,Rough Night,college friends reunion weekend
397422,Rough Night,cover up party accident
14361,Captain Ron,vintage yacht inheritance
14361,Captain Ron,family Caribbean boat trip
14361,Captain Ron,rickety sailboat to Miami
14361,Captain Ron,rogue captain causes trouble
14361,Captain Ron,small island yacht rescue
19004,The Land Before Time III: The Time of the Great Giving,dinosaur drought quest
19004,The Land Before Time III: The Time of the Great Giving,young dinosaurs rivalry
19004,The Land Before Time III: The Time of the Great Giving,meteorite causes drought
19004,The Land Before Time III: The Time of the Great Giving,great valley water shortage
19004,The Land Before Time III: The Time of the Great Giving,dinosaurs search for water
1369,Rambo: First Blood Part II,prisoner covert mission
1369,Rambo: First Blood Part II,jungle rescue operation
1369,Rambo: First Blood Part II,government secret assignment
1369,Rambo: First Blood Part II,vietnam war infiltration
1369,Rambo: First Blood Part II,special forces jungle raid
52124,Io & Marilyn,carnival worker sees ghost
52124,Io & Marilyn,seance with invisible spirit
52124,Io & Marilyn,wife leaves for lion tamer
52124,Io & Marilyn,ghost helps win family back
52124,Io & Marilyn,divorced father teen daughter
669671,Night Teeth,college chauffeur bloodthirsty women
669671,Night Teeth,night of party hopping horror
669671,Night Teeth,driver faces vampire attackers
669671,Night Teeth,student fights shadowy underworld
669671,Night Teeth,two women hunt city nightlife
53486,The Family Friend,aging tailor money lender
53486,The Family Friend,stingy man obsessed money
53486,The Family Friend,loan for wedding daughter
53486,The Family Friend,shabby house bedridden mother
53486,The Family Friend,beauty and beast romance
384521,The Cloverfield Paradox,space station energy device
384521,The Cloverfield Paradox,scientists test portal device
384521,The Cloverfield Paradox,alternate reality horror sci fi
384521,The Cloverfield Paradox,orbiting station dark dimension
384521,The Cloverfield Paradox,planet crisis experimental reactor
4959,The International,bank money laundering plot
4959,The International,arms trading conspiracy chase
4959,The International,interpol attorney corruption case
4959,The International,global bank scandal thriller
4959,The International,money trail across cities
399796,Life of the Party,middle aged woman college
399796,Life of the Party,mother returns to campus
399796,Life of the Party,divorced wife in class
399796,Life of the Party,frat boy campus comedy
399796,Life of the Party,mother and daughter college
864873,Hypnotic,hypnosis gone wrong woman
864873,Hypnotic,self improvement hypnosis sessions
864873,Hypnotic,deadly side effects hypnosis
864873,Hypnotic,young woman seeks hypnotist
864873,Hypnotic,mind control horror thriller
13761,Pocahontas II: Journey to a New World,native princess in London
13761,Pocahontas II: Journey to a New World,peace mission to king
13761,Pocahontas II: Journey to a New World,diplomatic voyage by ship
13761,Pocahontas II: Journey to a New World,governor plots against princess
13761,Pocahontas II: Journey to a New World,colonial peace with England
430365,With Open Arms,rich family takes in travelers
430365,With Open Arms,writer hosts needy family
430365,With Open Arms,televised debate hypocrisy prank
430365,With Open Arms,villa shelters migrant family
430365,With Open Arms,comedy about upper class charity
611213,The Prom,broadway stars prom protest
611213,The Prom,high school prom ban
611213,The Prom,lesbian students prom support
611213,The Prom,conservative school dance boycott
611213,The Prom,theater group helps teenagers
34065,Pokémon: Destiny Deoxys,comet crashes city
34065,Pokémon: Destiny Deoxys,deadly creature from comet
34065,Pokémon: Destiny Deoxys,high-tech city terror
34065,Pokémon: Destiny Deoxys,pokemon visits city
34065,Pokémon: Destiny Deoxys,family adventure creature attack
181808,Star Wars: The Last Jedi,young warrior training
181808,Star Wars: The Last Jedi,mentor doubts powers
181808,Star Wars: The Last Jedi,space rebellion prepares
181808,Star Wars: The Last Jedi,evil fleet battle
181808,Star Wars: The Last Jedi,desert scavenger learns abilities
9255,Hot Shots! Part Deux,monastery handyman rescue mission
9255,Hot Shots! Part Deux,cia team sent iraq
9255,Hot Shots! Part Deux,nested rescue operation hostage rescue
9255,Hot Shots! Part Deux,war comedy rescue squad
9255,Hot Shots! Part Deux,special forces hostage extraction
19899,Couples Retreat,couples therapy resort vacation
19899,Couples Retreat,tropical island marriage retreat
19899,Couples Retreat,mandatory relationship counseling vacation
19899,Couples Retreat,friends at island resort
19899,Couples Retreat,married couples comedy getaway
481432,Happy as Lazzaro,sharecropper rural italy
481432,Happy as Lazzaro,teen befriends noble son
481432,Happy as Lazzaro,farm laborer friendship
481432,Happy as Lazzaro,country estate poverty
481432,Happy as Lazzaro,rural harvest drama
1594,A Shot in the Dark,country estate murder mystery
1594,A Shot in the Dark,bumbling detective murder case
1594,A Shot in the Dark,driver killed at mansion
1594,A Shot in the Dark,comedy crime investigation
1594,A Shot in the Dark,wealthy household murder inquiry
15919,Marty,unmarried butcher mother
15919,Marty,socially awkward butcher romance
15919,Marty,family pressures marriage bachelor
15919,Marty,school teacher emotional connection
15919,Marty,bronx bachelor meets teacher
9541,Jersey Girl,music publicist fatherhood
9541,Jersey Girl,single dad moves home
9541,Jersey Girl,career collapse new baby
9541,Jersey Girl,new love and daughter
9541,Jersey Girl,raising infant with father
617505,Hubie Halloween,halloween town oddball hero
617505,Hubie Halloween,small town haunted holiday
617505,Hubie Halloween,bullied man saves festival
617505,Hubie Halloween,mystery in halloween night
617505,Hubie Halloween,creature stalking neighborhoods
125490,Antiviral,virus injections clinic
125490,Antiviral,celebrity disease collectors
125490,Antiviral,infected by fan virus
125490,Antiviral,dead idol mystery clinic
125490,Antiviral,live virus black market
11453,Deuce Bigalow: European Gigolo,gigolo murders in Amsterdam
11453,Deuce Bigalow: European Gigolo,male escort killer mystery
11453,Deuce Bigalow: European Gigolo,friend accused of serial killings
11453,Deuce Bigalow: European Gigolo,undercover escort investigation
11453,Deuce Bigalow: European Gigolo,dolphin accident comedy sequel
10957,The Black Cauldron,assistant pigkeeper quest
10957,The Black Cauldron,oracular pig kidnapped
10957,The Black Cauldron,evil lord seeks cauldron
10957,The Black Cauldron,army of undead soldiers
10957,The Black Cauldron,young warrior adventure
1422,The Departed,undercover cop mob kingpin
1422,The Departed,police mole crime syndicate
1422,The Departed,double agent crime thriller
1422,The Departed,career criminal police ranks
1422,The Departed,irish mafia infiltration
18238,Lesbian Vampire Killers,vampire sacrifice moors
18238,Lesbian Vampire Killers,rural town women enslaved
18238,Lesbian Vampire Killers,two lads on moors
18238,Lesbian Vampire Killers,horror comedy vampire pack
18238,Lesbian Vampire Killers,men send sacrifice out
473149,Traffik,mountain biker gang attack
473149,Traffik,couple trapped in mountains
473149,Traffik,survival against motorcycle gang
473149,Traffik,romantic getaway becomes siege
473149,Traffik,gang protecting dark secrets
474354,22 July,island youth camp attack
474354,22 July,survivors of mass shooting
474354,22 July,government crisis response
474354,22 July,terror trial lawyers
474354,22 July,political leadership aftermath
1715,The Cider House Rules,orphanage doctor apprentice
1715,The Cider House Rules,unlicensed country doctor
1715,The Cider House Rules,cider mill romance
1715,The Cider House Rules,orphan seeks freedom
1715,The Cider House Rules,medical training orphan
11862,Father of the Bride Part II,pregnant wife and daughter
11862,Father of the Bride Part II,grandfather and new baby
11862,Father of the Bride Part II,middle aged father crisis
11862,Father of the Bride Part II,family home sale change
11862,Father of the Bride Part II,unexpected baby and grandchild
4823,Final Analysis,psychiatrist romance gangster husband
4823,Final Analysis,doctor falls for patient sister
4823,Final Analysis,controlling mob husband threat
4823,Final Analysis,forbidden love mental patient
4823,Final Analysis,therapist gangster wife affair
6418,Hotel Chevalier,Paris hotel room
6418,Hotel Chevalier,couple relationship tension
6418,Hotel Chevalier,woman visits lover
6418,Hotel Chevalier,phone call surprise visit
6418,Hotel Chevalier,romantic bedroom drama
9298,Ali G Indahouse,fake youth political campaign
9298,Ali G Indahouse,prime minister overthrow comedy
9298,Ali G Indahouse,unwitting political pawn scheme
9298,Ali G Indahouse,government popularity by accident
9298,Ali G Indahouse,youth culture political satire
37775,"Bianco, rosso e Verdone",italian immigrants voting trip
37775,"Bianco, rosso e Verdone",family road trip to vote
37775,"Bianco, rosso e Verdone",grandma health worries journey
37775,"Bianco, rosso e Verdone",marriage tension car trip
37775,"Bianco, rosso e Verdone",return to homeland elections
141,Donnie Darko,teen survives accident visions
141,Donnie Darko,bunny rabbit crime visions
141,Donnie Darko,troubled teen commits crimes
141,Donnie Darko,hallucinations after close escape
141,Donnie Darko,teenager manipulated by rabbit
17467,Riki-Oh: The Story of Ricky,futuristic prison violence
17467,Riki-Oh: The Story of Ricky,corrupt prison governor
17467,Riki-Oh: The Story of Ricky,gang of four prison
17467,Riki-Oh: The Story of Ricky,survival in prison riot
17467,Riki-Oh: The Story of Ricky,gory prison torture
173185,It Boy,workaholic magazine editor
173185,It Boy,older woman younger man
173185,It Boy,career woman romance comedy
173185,It Boy,editor dating young man
173185,It Boy,office gossip love triangle
436274,Radius,amnesiac deadly radius
436274,Radius,car crash memory loss
436274,Radius,pale eyed dead bodies
436274,Radius,kills within fifty feet
436274,Radius,survivor seeks town help
413362,"Roman J. Israel, Esq.",defense lawyer takes over firm
413362,"Roman J. Israel, Esq.",law firm corruption thriller
413362,"Roman J. Israel, Esq.",public defender moral crisis
413362,"Roman J. Israel, Esq.",attorney exposes client fraud
413362,"Roman J. Israel, Esq.",lawyer fights for poor
574982,The Blackout,electrical ring in europe
574982,The Blackout,military finds outside zone
574982,The Blackout,isolated town with power
574982,The Blackout,signals from space reported
574982,The Blackout,survivors beyond dead zone
10839,Cross of Iron,retreating german soldiers
10839,Cross of Iron,iron cross medal coward
10839,Cross of Iron,russian front war drama
10839,Cross of Iron,aristocratic officer conflict
10839,Cross of Iron,corporal protects his men
393457,Fences,1950s black father struggles
393457,Fences,poverty and racism family drama
393457,Fences,frustrated father raises children
393457,Fences,postwar steel town family conflict
393457,Fences,inner demons at home
507086,Jurassic World Dominion,dinosaurs among humans
507086,Jurassic World Dominion,global dinosaur hunting
507086,Jurassic World Dominion,surviving with dinosaurs
507086,Jurassic World Dominion,apex predator humanity
507086,Jurassic World Dominion,worldwide dinosaur outbreak
11893,Runaway Train,winter prison escape
11893,Runaway Train,runaway train prisoners
11893,Runaway Train,convict with railway worker
11893,Runaway Train,prison escape snowy tracks
11893,Runaway Train,security chief train chase
639,When Harry Met Sally...,friendship sex debate
639,When Harry Met Sally...,road trip romance comedy
639,When Harry Met Sally...,man woman friendship question
639,When Harry Met Sally...,decade long relationship
639,When Harry Met Sally...,cross country train conversation
13757,Melody Time,animated musical anthology
13757,Melody Time,family cartoon shorts
13757,Melody Time,songs and dancing stories
13757,Melody Time,classic studio animation music
13757,Melody Time,seven story cartoon film
5680,"Elvira, Mistress of the Dark",haunted house inheritance
5680,"Elvira, Mistress of the Dark",witch cookbook poodle
5680,"Elvira, Mistress of the Dark",small town locals protest
5680,"Elvira, Mistress of the Dark",horror hostess in town
5680,"Elvira, Mistress of the Dark",inheritance from aunt house
604578,Spontaneous,exploding high school students
604578,Spontaneous,seniors survive school explosions
604578,Spontaneous,teen horror comedy school
604578,Spontaneous,students burst apart classroom
604578,Spontaneous,high school explosion outbreak
11121,Tess,peasant girl aristocrat estate
11121,Tess,family lineage rumor visit
11121,Tess,class betrayal revenge drama
11121,Tess,aristocratic household forbidden romance
11121,Tess,country estate sex scandal
9800,Philadelphia,AIDS discrimination lawsuit
9800,Philadelphia,competing lawyers unite
9800,Philadelphia,suing powerful law firm
9800,Philadelphia,lawyer friendship against prejudice
9800,Philadelphia,court case against corruption
2800,Rumor Has It...,country club family secrets
2800,Rumor Has It...,engagement return home comedy
2800,Rumor Has It...,mistaken parentage family secret
2800,Rumor Has It...,proper family dark secrets
2800,Rumor Has It...,fiance visits wealthy family
187017,22 Jump Street,undercover college cops
187017,22 Jump Street,football team undercover
187017,22 Jump Street,art major campus party
187017,22 Jump Street,detectives at local college
187017,22 Jump Street,buddy cops relationship
531,The Wrong Trousers,rented room penguin criminal
531,The Wrong Trousers,techno pants invention theft
531,The Wrong Trousers,dog suspects penguin
531,The Wrong Trousers,pet penguin wanted thief
531,The Wrong Trousers,robotic pants scheme
36670,Never Say Never Again,secret agent nuclear blackmail
36670,Never Say Never Again,stolen atomic warheads
36670,Never Say Never Again,spy battles evil syndicate
36670,Never Say Never Again,girlfriend helps revenge plot
36670,Never Say Never Again,underwater battle missile theft
2433,The Young Girls of Rochefort,sisters dance teacher piano teacher
2433,The Young Girls of Rochefort,military service poet painter romance
2433,The Young Girls of Rochefort,music shop owner returns home
2433,The Young Girls of Rochefort,searching for love near each other
2433,The Young Girls of Rochefort,small town musical love story
429197,Vice,vice president oil company
429197,Vice,white house chief of staff
429197,Vice,defense secretary politics
429197,Vice,narrow election power shift
429197,Vice,corporate leader political influence
646,Dr. No,secret agent island lair
646,Dr. No,space program sabotage plot
646,Dr. No,jungle treasure hunt diver
646,Dr. No,underwater villain headquarters
646,Dr. No,spy confronts mad scientist
659,The Tin Drum,boy stops aging
659,The Tin Drum,German child refuses growth
659,The Tin Drum,advanced child in war
659,The Tin Drum,third birthday growth arrest
659,The Tin Drum,young boy adult hypocrisy
468225,The Starling,widow garden bird
468225,The Starling,mourning over bird
468225,The Starling,couple after loss
468225,The Starling,bird in backyard
468225,The Starling,wife husband grief
137116,Smurfs: The Lost Village,animated forest quest
137116,Smurfs: The Lost Village,mysterious map adventure
137116,Smurfs: The Lost Village,magic village secret
137116,Smurfs: The Lost Village,creature friends journey
137116,Smurfs: The Lost Village,hidden world discovery
3513,Legionnaire,boxer paid to lose
3513,Legionnaire,mobster girlfriend escape
3513,Legionnaire,joins foreign legion
3513,Legionnaire,abusive army lieutenant
3513,Legionnaire,legionnaire buddy drama
9763,Goal!,soccer dreamer tryout
9763,Goal!,street kid football trials
9763,Goal!,los angeles football talent
9763,Goal!,premier league club tryout
9763,Goal!,young athlete chasing career
36897,Pokémon: Mewtwo Returns,clone creatures captive
36897,Pokémon: Mewtwo Returns,scientist captures psychic beast
36897,Pokémon: Mewtwo Returns,kidnapped friends rescue mouse
36897,Pokémon: Mewtwo Returns,remote region creature showdown
36897,Pokémon: Mewtwo Returns,captured replicas as bait
25508,Cat People,woman afraid of panther curse
25508,Cat People,newlywed refuses consummation
25508,Cat People,married couple supernatural fear
25508,Cat People,jealous beast killing husband
25508,Cat People,fashion designer village curse
2748,Journey to Italy,bored married couple Italy
2748,Journey to Italy,inheritance house sale trip
2748,Journey to Italy,marriage falls apart abroad
2748,Journey to Italy,English couple travel Italy
2748,Journey to Italy,couple disputes over house
13580,The Spy Who Came in from the Cold,british spy mission
13580,The Spy Who Came in from the Cold,cold war agent
13580,The Spy Who Came in from the Cold,final undercover assignment
13580,The Spy Who Came in from the Cold,secret service double agent
13580,The Spy Who Came in from the Cold,1960s espionage thriller
10611,Barbershop,barbershop family legacy
10611,Barbershop,loan shark sells shop
10611,Barbershop,south side haircut comedy
10611,Barbershop,father's business burden
10611,Barbershop,struggling neighborhood barber
44933,C'era un cinese in coma,talent agent comedian crash
44933,C'era un cinese in coma,driver becomes stand up
44933,C'era un cinese in coma,failing comedy acts roster
44933,C'era un cinese in coma,girl group magician manager
44933,C'era un cinese in coma,replacement comic after accident
